,at,v,ap,rh,pe
2566,24.6,48.78,1018.1,73.71,442.23
2567,9.13,39.16,1014.14,86.17,484.86
2568,18.92,44.63,1020.32,47.81,451.64
2569,24.88,63.31,1014.23,55.76,441.54
2570,27.4,69.84,1002.98,76.48,430.54
2571,21.45,45.09,1013.83,52.26,453.15
2572,21.33,60.1,1010.97,78.36,451.95
2573,17.1,48.98,1016.48,85.63,454.43
2574,9.86,41.01,1018.49,98.71,467.37
2575,21.5,59.87,1019.05,76.56,444.05
2576,25.38,65.34,1012.87,62.49,447.41
2577,24.53,74.78,1009.9,78.34,446.3
2578,27.16,71.32,1007.81,89.07,430.53
2579,25.51,64.27,1013.28,61.85,444.76
2580,19.4,64.63,1020.38,81.1,453.84
2581,30.85,68.94,1007.31,68.99,426.1
2582,7.82,41.16,1023.3,87.7,475.66
2583,26.92,63.73,1010.29,68.6,440.35
2584,11.57,41.54,1020.13,69.14,476.89
2585,19.39,60.1,1010.28,83.31,452.57
2586,29.37,74.78,1009.47,55.65,434.2
2587,31.84,77.95,1014.9,55.35,433.28
2588,31.06,67.17,1007.62,65.54,437.91
2589,13.49,44.63,1019.12,70.02,471.08
2590,22.07,50.78,1008.6,61.33,449.96
2591,9.72,39.66,1018.31,76.07,480.05
2592,20.42,45.01,1012.23,66.5,451.28
2593,6.45,35.77,1018.86,67.84,483.12
2594,13.2,40.83,1007.75,94.98,472.41
2595,18.9,47.83,1005.31,77.79,455.94
2596,20.31,49.69,1011.57,69.03,455.37
2597,6.33,42.07,1004.25,77.1,484.57
2598,11.37,39.16,1016.54,87.05,480.54
2599,18.64,43.79,1016.01,51.17,465.13
2600,24.75,69.45,1013.97,53.49,438.28
2601,7.05,43.65,1018.41,72.36,480.47
2602,5.49,40.81,1014.43,90.41,487.36
2603,26.3,59.07,1007.84,78.32,441.94
2604,27.98,74.78,1009.46,63.11,436.82
2605,19.54,54.9,1017.15,70.37,455.86
2606,16.37,43.5,1021.26,72.4,459.18
2607,20.6,45.38,1014.93,75.78,460.24
2608,27.23,71.77,1006.59,77.94,427.39
2609,16.55,41.66,1011.45,55.53,465.14
2610,32.07,71.29,1008.43,44.95,426.96
2611,25.23,60.84,1017.79,56.42,442.02
2612,29.22,73.18,1012.22,64.91,430.57
2613,21.23,50.59,1017.42,69.26,453.95
2614,10.35,37.14,1013.37,69.26,472.63
2615,21.49,56.9,1007.47,66.66,452.46
2616,23.82,63.76,1009.8,68.94,440.52
2617,25.36,61.41,1011.89,55.64,452.29
2618,26.89,49.16,1003.84,41.22,442.39
2619,24.65,72.43,1007.99,90.05,437.59
2620,21.39,52.3,1009.52,88.67,447.77
2621,7.85,37.8,1020.9,59.19,478.68
2622,29.07,72.51,1009.24,58.38,439.8
2623,23.45,69.05,1003.03,66.41,440.24
2624,14.49,44.84,1024.09,86.55,465.72
2625,9.75,40.81,1026.0,84.44,481.95
2626,16.94,49.64,1024.43,69.22,459.25
2627,27.5,65.34,1014.93,47.46,439.59
2628,13.79,40.0,1016.02,70.17,461.16
2629,26.98,72.58,1008.55,78.5,431.12
2630,8.96,40.02,1031.21,82.32,475.47
2631,5.97,36.25,1029.65,86.74,487.03
2632,25.1,69.89,1015.42,85.81,434.98
2633,14.84,44.63,1019.28,57.37,466.0
2634,15.55,40.66,1016.21,88.5,457.53
2635,8.05,40.8,1028.01,89.56,483.43
2636,15.09,41.76,1022.4,76.22,463.27
2637,23.3,72.99,1008.54,92.11,437.62
2638,21.77,42.23,1013.03,67.44,462.51
2639,6.86,42.49,1007.95,93.96,486.14
2640,9.57,39.82,1013.12,89.15,468.02
2641,18.96,50.16,1010.72,100.09,451.2
2642,19.82,41.67,1012.92,51.92,456.87
2643,22.08,41.1,1002.19,46.69,455.04
2644,17.31,58.49,1011.8,92.77,456.84
2645,18.32,47.83,1005.06,87.21,454.11
2646,27.75,70.4,1006.65,90.21,436.53
2647,26.13,71.64,1004.16,87.18,439.73
2648,29.45,74.16,1010.49,64.87,438.11
2649,23.63,73.18,1012.29,88.81,437.7
2650,24.11,68.3,1017.33,79.16,432.62
2651,25.72,72.39,1003.01,86.38,432.77
2652,14.96,41.76,1024.07,73.17,463.26
2653,28.32,72.58,1007.77,78.35,428.06
2654,26.94,68.24,1010.49,76.58,430.34
2655,13.44,39.39,1012.93,84.29,469.67
2656,24.33,46.93,1013.61,53.02,450.04
2657,22.06,64.15,1021.07,68.66,451.44
2658,27.89,70.94,1007.54,49.18,435.21
2659,8.47,42.02,1005.37,92.73,477.67
2660,24.74,63.87,1016.91,55.65,447.02
2661,8.5,39.16,1014.1,86.64,485.76
2662,24.19,58.95,1017.78,58.78,441.91
2663,32.31,68.94,1006.11,71.78,431.14
2664,12.02,41.92,1030.1,84.45,465.82
2665,22.66,69.84,1006.16,82.79,439.06
2666,14.1,44.84,1025.09,79.42,468.22
2667,26.78,73.06,1007.99,90.47,433.25
2668,31.6,73.17,1010.05,43.48,433.37
2669,29.3,74.16,1007.72,81.92,431.32
2670,29.12,66.56,1006.9,49.79,429.94
2671,17.54,58.49,1012.35,91.56,453.02
2672,31.9,69.4,1003.4,57.76,436.04
2673,28.83,72.43,1006.69,67.04,428.85
2674,10.45,40.0,1019.01,89.01,465.43
2675,17.79,44.9,1020.5,69.72,457.72
2676,17.58,44.9,1020.52,71.48,459.78
2677,18.9,62.96,1020.69,80.57,455.88
2678,23.28,69.51,1013.31,53.0,444.17
2679,18.81,61.87,1009.71,70.47,448.49
2680,7.46,41.26,1009.63,96.51,482.83
2681,22.89,65.34,1015.53,61.0,450.53
2682,9.88,40.71,1015.34,84.32,471.8
2683,17.59,65.48,1018.96,81.34,454.51
2684,23.97,64.33,1010.54,84.65,443.87
2685,11.95,41.48,1013.44,74.83,465.41
2686,22.12,49.39,1019.8,72.83,451.0
2687,9.05,40.67,1015.57,75.48,486.55
2688,27.6,69.34,1009.63,71.58,440.6
2689,16.52,44.88,1017.61,90.08,459.73
2690,5.84,41.38,1020.34,82.41,489.4
2691,10.77,44.78,1012.87,84.16,470.66
2692,21.95,50.66,1013.92,70.94,455.23
2693,23.09,70.02,1010.58,77.85,443.27
2694,12.31,44.03,1007.78,94.42,468.13
2695,14.29,39.59,1012.36,92.38,463.13
2696,11.65,41.54,1020.09,67.96,476.4
2697,23.15,58.79,1011.11,82.49,447.71
2698,12.14,48.04,1011.8,100.13,465.08
2699,30.26,71.77,1006.24,58.98,429.27
2700,16.74,38.01,1022.63,69.19,463.61
2701,20.67,57.5,1014.42,81.89,453.29
2702,20.21,59.14,1016.0,70.38,448.79
2703,25.02,60.77,1016.71,69.85,441.21
2704,24.82,66.54,1010.0,60.36,440.88
2705,23.14,62.26,1011.87,66.44,444.38
2706,21.84,60.29,1017.23,66.89,454.4
2707,26.11,69.84,1002.57,84.99,427.45
2708,10.67,42.02,996.55,99.94,472.65
2709,14.93,42.44,1012.65,86.8,471.24
2710,22.19,70.02,1011.03,82.49,444.85
2711,29.27,64.69,1006.85,55.79,438.23
2712,22.47,47.45,1007.62,76.65,447.14
2713,31.95,70.8,1008.38,66.26,432.79
2714,29.74,70.32,1008.1,52.72,432.69
2715,18.1,45.0,1023.05,48.41,465.46
2716,25.35,66.56,1008.75,66.88,436.51
2717,10.48,36.71,1023.18,81.37,473.3
2718,26.96,72.86,1004.86,59.17,441.12
2719,17.76,42.42,1009.09,66.26,468.27
2720,9.68,40.77,1022.04,85.23,473.73
2721,9.84,40.22,1009.5,85.38,479.65
2722,14.52,40.35,1011.11,69.84,470.8
2723,23.49,42.8,1013.96,65.31,459.9
2724,14.53,39.0,1016.48,76.36,464.86
2725,17.49,40.55,1001.73,73.15,462.37
2726,10.46,41.26,1020.65,92.24,473.76
2727,13.86,40.83,1008.76,82.4,470.37
2728,30.68,71.25,999.98,68.99,433.47
2729,10.48,41.93,1017.17,92.81,480.01
2730,23.66,77.54,1008.5,85.32,435.38
2731,23.85,69.45,1013.99,60.6,439.67
2732,30.89,74.87,1008.99,56.58,432.68
2733,14.3,53.82,1016.64,63.9,465.42
2734,23.98,50.32,1008.41,67.75,443.45
2735,33.72,74.33,1011.4,37.51,428.96
2736,9.76,39.16,1014.19,85.4,482.38
2737,9.46,42.28,1008.67,78.16,481.95
2738,14.43,38.91,1013.28,70.26,468.83
2739,5.86,40.62,1017.03,85.06,480.71
2740,10.57,36.71,1022.62,80.49,473.88
2741,28.69,67.25,1017.71,53.83,432.21
2742,13.27,42.28,1008.3,86.2,468.86
2743,13.52,40.83,1008.31,84.14,471.95
2744,28.01,73.18,1012.25,75.02,431.02
2745,13.13,50.59,1020.26,87.44,470.03
2746,14.43,44.47,1028.57,70.7,466.56
2747,7.84,43.52,1022.23,96.51,483.79
2748,26.06,71.73,1009.65,77.02,432.38
2749,18.93,44.06,1017.58,68.23,454.75
2750,13.63,40.92,1021.89,80.5,462.4
2751,28.02,68.08,1013.44,44.46,434.95
2752,9.45,41.4,1027.34,86.66,475.49
2753,29.27,69.89,1015.21,67.16,425.55
2754,21.38,58.33,1013.05,72.75,446.8
2755,31.85,73.91,1003.6,60.22,431.26
2756,11.82,41.26,1020.74,91.14,466.95
2757,22.64,63.73,1013.88,84.22,447.21
2758,22.72,69.13,1010.81,92.43,438.01
2759,27.0,71.25,1002.66,70.59,437.22
2760,29.55,66.25,1009.38,69.55,436.29
2761,23.56,71.85,1009.67,74.78,439.48
2762,12.0,41.17,1019.48,58.71,474.4
2763,26.1,63.56,1013.12,61.0,442.75
2764,24.88,73.17,1012.26,84.96,434.85
2765,26.4,48.41,1008.51,66.95,442.23
2766,25.69,57.32,1012.34,44.18,441.43
2767,22.1,65.94,1009.79,67.57,443.95
2768,24.47,58.05,1011.27,71.7,446.93
2769,12.07,39.99,1009.7,93.27,473.06
2770,19.89,51.43,1007.38,91.79,448.85
2771,9.17,40.67,1019.03,66.21,487.33
2772,12.85,40.92,1023.04,84.04,461.05
2773,5.23,35.57,1026.23,79.38,488.5
2774,12.43,41.62,1011.87,80.57,460.61
2775,12.93,41.39,1018.5,80.28,472.57
2776,9.03,40.71,1025.98,81.94,484.97
2777,31.73,74.67,1016.38,44.51,425.34
2778,25.63,71.58,1010.14,87.57,433.76
2779,22.7,61.41,1012.08,78.08,449.75
2780,32.06,69.88,1006.88,63.53,432.47
2781,24.8,64.63,1020.69,55.74,447.82
2782,23.47,60.77,1017.19,75.36,444.46
2783,24.31,65.34,1013.82,63.85,449.88
2784,23.02,63.47,1012.21,80.61,443.66
2785,34.09,68.51,1009.0,32.96,431.19
2786,17.75,42.24,1016.86,61.52,468.86
2787,31.8,69.05,1000.77,49.82,426.5
2788,6.62,42.49,1008.74,94.57,482.74
2789,8.51,41.26,1023.17,87.79,477.51
2790,27.41,74.67,1016.57,80.16,429.21
2791,31.27,73.91,1003.72,68.92,430.59
2792,17.45,49.64,1026.4,66.67,454.67
2793,22.63,57.17,1009.83,77.43,433.54
2794,10.07,39.66,1015.37,83.78,479.64
2795,26.12,68.51,1013.06,68.96,433.11
2796,12.28,42.34,1019.19,95.8,467.03
2797,23.89,70.04,1011.16,84.9,433.71
2798,14.8,42.77,1019.14,76.53,462.29
2799,15.45,45.0,1023.63,70.74,469.54
2800,23.09,51.19,1009.4,81.61,443.22
2801,24.92,73.68,1015.12,93.68,438.23
2802,13.15,40.78,1024.13,79.59,462.3
2803,18.6,58.71,1009.8,86.42,430.38
2804,24.88,51.43,1011.28,67.38,441.03
2805,11.36,38.25,1013.22,86.16,473.55
2806,17.12,68.28,1003.56,94.29,449.94
2807,22.1,68.63,1015.19,59.05,449.54
2808,25.0,69.71,1009.23,80.92,438.38
2809,21.04,47.43,1007.15,64.82,450.27
2810,26.85,63.56,1013.25,52.84,444.39
2811,14.87,42.18,1015.23,74.41,465.89
2812,32.21,68.3,1014.94,49.38,429.66
2813,25.87,57.32,1012.06,44.13,442.87
2814,19.98,60.77,1017.72,90.71,448.46
2815,19.26,44.34,1019.45,51.32,467.72
2816,16.75,36.99,1006.42,87.18,464.18
2817,15.37,41.96,1011.58,96.76,466.02
2818,27.96,77.24,1007.23,78.51,433.35
2819,20.27,63.56,1014.24,86.55,446.93
2820,24.66,66.49,1010.83,70.06,438.01
2821,25.53,59.57,1010.65,82.04,445.59
2822,25.43,60.95,1014.62,51.39,444.65
2823,14.48,46.18,1015.83,92.15,462.3
2824,19.5,65.12,1015.53,73.87,453.99
2825,10.27,38.38,1022.16,70.77,475.58
2826,17.98,39.63,1005.42,82.12,466.69
2827,12.38,44.2,1020.23,81.5,467.04
2828,26.61,56.85,1012.48,48.84,437.26
2829,24.05,72.24,1011.32,88.94,437.81
2830,15.9,41.35,1005.35,92.89,464.93
2831,31.65,66.25,1008.57,59.05,437.35
2832,11.2,42.02,999.99,96.69,472.27
2833,14.96,39.31,1010.52,71.28,461.97
2834,19.51,44.05,1008.52,78.38,451.7
2835,27.57,70.36,1007.18,71.1,441.86
2836,26.31,77.95,1012.45,77.22,436.83
2837,29.59,70.17,999.71,71.0,434.85
2838,10.14,45.01,1018.12,94.32,473.56
2839,9.44,41.79,1020.16,72.26,474.03
2840,13.69,41.74,1021.19,60.86,471.84
2841,23.4,49.16,1002.85,69.82,446.05
2842,12.42,38.25,1012.76,82.23,472.3
2843,21.81,43.77,1011.97,64.72,453.13
2844,33.2,70.8,1008.75,59.41,430.71
2845,22.06,45.61,1014.3,77.75,455.61
2846,27.86,63.07,1011.11,56.81,440.48
2847,27.75,66.54,1010.21,46.37,437.58
2848,20.98,60.07,1016.26,67.18,446.26
2849,17.55,43.14,1018.86,76.0,461.58
2850,6.05,38.68,1017.46,66.13,483.5
2851,17.25,39.39,1014.27,67.8,465.74
2852,21.54,58.41,1013.99,86.34,450.69
2853,29.64,69.51,1012.13,44.65,428.69
2854,16.7,36.99,1006.19,89.33,464.7
2855,19.69,57.32,1012.41,75.51,449.59
2856,19.61,56.65,1020.64,63.74,457.41
2857,6.26,41.31,1002.04,87.54,485.57
2858,6.9,40.71,1021.78,94.8,471.43
2859,19.12,58.79,1017.34,92.45,447.02
2860,12.23,43.69,1016.46,84.4,471.62
2861,10.87,37.5,1011.43,95.56,474.07
2862,20.56,60.08,1017.79,78.08,452.8
2863,31.61,75.08,1004.83,42.29,436.67
2864,14.66,41.92,1030.81,68.88,464.57
2865,19.04,50.12,1010.53,100.09,446.59
2866,14.32,45.08,1023.24,84.53,467.21
2867,18.36,53.16,1013.31,83.18,458.47
2868,31.74,72.25,1012.21,41.62,437.29
2869,19.06,44.63,1004.23,84.43,456.54
2870,14.43,45.08,1023.23,83.98,465.07
2871,12.05,40.55,1016.63,100.14,472.19
2872,17.98,56.85,1012.28,84.52,448.71
2873,28.18,49.3,1003.97,55.56,438.91
2874,23.03,44.89,1010.26,59.85,447.81
2875,15.78,48.6,1007.24,84.23,460.86
2876,24.45,66.49,1014.24,58.15,449.22
2877,18.05,56.03,1020.69,77.87,459.09
2878,14.2,38.62,1017.83,77.57,465.29
2879,16.73,37.2,1012.94,74.04,463.89
2880,13.72,41.62,1011.14,75.79,455.52
2881,27.38,59.21,1012.74,53.53,437.78
2882,10.99,44.63,1020.67,90.09,473.29
2883,26.15,64.27,1013.03,59.77,439.11
2884,17.4,63.09,1020.84,92.58,453.0
2885,24.29,63.57,1010.29,87.3,443.28
2886,29.01,68.08,1010.74,52.51,427.91
2887,12.27,43.8,1023.21,57.0,468.55
2888,16.9,44.88,1018.14,72.21,466.8
2889,29.39,71.14,1010.97,53.88,430.5
2890,25.45,75.23,1011.41,73.33,441.65
2891,27.88,62.66,1009.51,56.44,441.32
2892,18.2,49.39,1018.83,96.3,455.86
2893,12.59,41.14,1025.79,86.55,465.74
2894,19.3,44.9,1008.89,70.55,452.75
2895,18.4,40.79,1006.18,92.36,461.29
2896,14.83,53.82,1016.57,63.47,464.0
2897,20.47,58.16,1016.97,68.6,453.99
2898,28.65,70.32,1008.46,58.13,433.45
2899,28.92,72.43,1007.03,66.14,431.5
2900,28.64,73.4,1011.48,52.84,441.32
2901,12.74,44.03,1007.62,97.64,463.96
2902,10.57,41.26,1008.32,97.96,472.9
2903,30.56,71.25,1000.3,70.55,431.92
2904,13.8,40.2,1013.12,90.59,466.29
2905,5.29,41.38,1020.62,83.83,492.12
2906,33.59,79.05,1007.79,63.55,436.51
2907,6.13,40.64,1020.69,94.57,481.13
2908,18.51,48.06,1015.14,79.83,455.44
2909,32.8,68.67,1005.27,44.53,432.28
2910,24.18,58.49,1011.3,77.82,445.49
2911,17.92,50.66,1012.62,93.0,456.84
2912,6.13,39.48,1005.17,53.5,484.12
2913,24.43,65.27,1013.25,55.4,440.99
2914,28.88,66.56,1006.26,59.15,426.66
2915,13.86,44.21,1022.6,83.56,468.3
2916,20.95,48.14,1013.3,67.72,452.38
2917,27.0,59.15,1013.12,61.39,440.58
2918,9.07,36.3,1015.26,56.81,479.98
2919,19.41,67.32,1012.34,78.8,446.71
2920,33.61,69.88,1007.4,42.51,435.99
2921,20.84,59.8,1016.96,75.05,451.13
2922,23.31,68.63,1014.73,51.57,448.2
2923,9.45,43.5,1018.89,84.29,476.1
2924,13.78,44.47,1027.94,71.09,467.22
2925,21.71,58.05,1013.07,85.75,449.38
2926,18.88,44.06,1013.81,68.54,451.13
2927,22.58,52.3,1009.04,78.99,445.6
2928,12.51,43.67,1013.24,91.55,471.96
2929,30.63,74.22,1007.47,46.52,430.38
2930,27.75,66.51,1015.42,39.0,433.08
2931,25.32,60.37,1006.19,73.94,438.5
2932,13.85,48.06,1011.13,75.2,462.39
2933,23.19,48.6,1002.38,61.19,445.52
2934,16.18,43.99,1021.97,80.96,460.81
2935,9.98,39.66,1017.32,77.78,481.64
2936,28.87,72.58,1008.69,79.34,428.89
2937,19.05,62.96,1020.48,83.04,454.26
2938,19.83,59.44,1012.98,91.24,446.15
2939,26.39,49.02,1007.62,70.82,438.53
2940,12.25,48.79,1017.44,88.91,469.52
2941,26.93,56.9,1006.25,77.79,444.7
2942,27.16,47.43,1009.17,45.79,442.85
2943,28.16,70.4,1003.77,83.17,434.01
2944,10.32,41.46,1017.98,87.66,479.61
2945,7.77,35.77,1016.53,73.79,479.68
2946,10.13,39.18,1024.09,85.48,479.42
2947,11.02,43.02,1012.32,66.54,478.81
2948,30.24,67.32,1014.07,46.53,437.18
2949,18.74,45.09,1014.24,41.54,456.25
2950,23.26,63.56,1013.64,71.3,446.67
2951,18.21,49.69,1013.54,80.16,454.25
2952,23.97,63.86,1018.09,57.62,441.65
2953,18.91,43.14,1013.56,58.34,460.19
2954,21.65,58.18,1008.33,95.28,441.05
2955,31.67,69.89,1013.88,39.33,426.35
2956,32.0,58.9,1003.48,51.38,437.81
2957,12.0,41.5,1013.21,86.75,473.68
2958,27.11,70.04,1009.76,71.25,431.96
2959,23.75,67.9,1006.25,70.17,445.22
2960,28.26,69.23,1013.01,42.1,436.31
2961,29.96,70.04,1010.15,54.47,427.1
2962,9.27,39.64,1010.79,79.56,480.29
2963,31.35,71.97,1008.29,72.26,430.16
2964,25.85,70.36,1005.59,78.23,433.06
2965,13.69,43.22,1009.94,74.64,466.72
2966,22.48,50.05,1005.55,82.36,442.56
2967,10.63,37.5,1008.93,98.14,474.81
2968,28.61,68.12,1011.71,47.57,432.94
2969,16.32,43.5,1021.3,72.6,460.07
2970,25.46,56.89,1012.59,62.9,443.5
2971,27.61,69.68,1012.79,77.01,438.31
2972,29.79,67.69,1006.86,55.93,428.71
2973,7.32,39.42,1026.15,76.51,476.12
2974,26.35,59.44,1012.16,63.73,443.73
2975,25.97,43.21,1011.9,88.73,434.83
2976,7.33,40.0,1018.96,80.76,478.16
2977,27.05,77.95,1009.57,76.56,434.09
2978,22.22,59.14,1017.32,83.41,442.31
2979,25.54,61.08,1013.14,71.15,447.06
2980,23.44,72.24,1011.28,88.03,438.34
2981,15.51,41.76,1022.81,69.55,463.82
2982,21.89,63.94,1019.55,55.09,447.74
2983,6.84,41.06,1021.04,89.59,489.96
2984,25.24,71.14,1008.73,79.39,435.09
2985,30.38,71.58,1010.17,50.45,433.75
2986,16.91,43.96,1013.32,79.87,465.86
2987,13.75,41.49,1019.9,88.23,469.02
2988,22.93,58.2,1017.75,54.09,444.95
2989,6.93,43.13,1018.61,88.31,486.94
2990,20.04,48.92,1011.14,68.92,447.89
2991,9.37,42.32,1015.15,82.96,477.57
2992,20.76,58.18,1007.8,99.22,449.25
2993,31.17,69.51,1010.51,43.11,428.94
2994,21.74,70.32,1011.88,85.95,439.19
2995,13.24,40.83,1007.9,87.53,472.22
2996,21.28,44.05,1005.69,83.2,444.56
2997,24.92,63.86,1019.19,59.24,440.93
2998,9.37,38.56,1016.84,62.07,482.77
2999,22.03,59.43,1006.88,82.05,442.9
3000,25.77,65.48,1018.07,51.47,440.96
3001,23.05,68.67,1006.69,76.43,447.34
3002,31.05,62.7,1009.35,55.27,441.67
3003,19.51,66.51,1015.28,80.75,448.04
3004,22.47,48.6,1002.33,63.23,445.98
3005,15.37,43.67,1011.9,91.48,468.23
3006,27.96,68.51,1007.26,63.21,432.07
3007,24.73,70.72,1009.82,88.79,439.3
3008,24.43,47.45,1007.68,65.18,446.45
3009,25.64,63.87,1017.14,49.25,444.34
3010,10.82,39.96,1025.53,95.89,468.57
3011,6.79,38.5,1012.61,72.46,488.69
3012,20.41,56.03,1019.94,55.85,458.29
3013,31.58,66.54,1003.26,54.0,429.73
3014,22.85,59.15,1014.74,63.92,448.61
3015,25.41,68.94,1007.21,69.2,436.95
3016,14.41,40.71,1016.78,69.77,467.01
3017,3.4,39.64,1011.1,83.43,459.86
3018,28.12,44.89,1009.18,47.14,441.13
3019,28.07,70.32,1007.17,67.02,430.29
3020,22.61,54.42,1014.74,75.87,453.86
3021,22.88,65.48,1017.33,66.26,447.14
3022,19.24,56.89,1014.29,72.97,452.64
3023,21.31,58.05,1012.94,88.39,446.76
3024,24.15,64.63,1020.72,58.06,448.87
3025,21.62,58.59,1012.93,67.05,445.92
3026,23.84,49.21,1013.85,50.36,447.09
3027,19.59,66.54,1012.73,85.84,447.16
3028,12.75,39.58,1010.8,77.31,473.46
3029,26.68,68.08,1011.41,67.33,433.04
3030,10.63,40.67,1017.13,66.12,483.27
3031,20.03,66.86,1013.05,64.59,450.93
3032,18.78,54.2,1012.05,89.25,448.04
3033,25.6,56.9,1006.35,81.58,437.82
3034,21.29,59.04,1012.49,84.23,445.37
3035,6.04,41.14,1027.8,86.4,480.39
3036,15.2,39.0,1016.1,72.76,463.88
3037,19.77,49.39,1019.02,91.03,451.05
3038,31.98,73.42,1010.66,60.06,432.2
3039,8.36,40.67,1014.99,73.65,489.1
3040,8.68,41.82,1032.83,73.62,478.61
3041,11.64,40.1,1015.5,87.05,477.2
3042,11.49,44.2,1018.79,91.14,475.51
3043,26.2,71.14,1007.92,72.95,431.7
3044,30.51,70.79,1004.55,56.05,428.79
3045,12.49,38.25,1012.61,83.32,470.63
3046,9.42,41.4,1030.38,87.8,472.99
3047,28.41,61.47,1008.94,56.56,442.54
3048,34.66,74.33,1012.0,32.19,425.89
3049,8.27,40.69,1020.13,86.1,484.97
3050,25.38,74.67,1016.61,81.34,435.41
3051,25.65,49.3,1003.73,68.48,440.05
3052,28.04,74.33,1013.53,48.65,432.92
3053,21.43,46.97,1013.94,61.25,457.68
3054,28.25,66.54,1011.02,43.77,439.67
3055,18.51,58.46,1017.21,88.1,448.39
3056,6.58,40.67,1020.18,71.07,494.84
3057,24.49,70.79,1005.51,88.65,430.54
3058,9.82,41.04,1026.72,77.28,473.98
3059,18.88,65.94,1010.43,85.54,445.61
3060,11.53,41.39,1018.39,85.52,474.49
3061,14.69,53.82,1016.54,63.49,463.52
3062,27.33,68.94,1007.04,61.83,431.96
3063,17.86,50.88,1015.59,88.28,457.33
3064,31.59,58.9,1003.39,47.6,440.52
3065,21.13,47.43,1006.97,64.26,448.83
3066,29.72,71.97,1008.6,79.25,431.22
3067,29.03,67.79,1010.86,54.03,445.03
3068,8.94,43.13,1014.82,76.66,483.63
3069,19.09,43.14,1012.34,45.75,463.3
3070,23.03,54.42,1014.42,74.98,453.77
3071,15.15,39.58,1011.94,73.63,466.78
3072,25.73,66.54,1010.07,55.97,437.07
3073,32.38,77.24,1007.7,61.15,430.96
3074,22.69,64.45,1012.82,45.03,450.65
3075,25.03,57.5,1014.96,62.23,449.48
3076,15.46,42.07,1017.9,81.12,459.15
3077,22.72,58.82,1012.54,77.72,448.67
3078,8.53,43.14,1012.25,78.88,480.08
3079,16.82,41.66,1010.49,63.14,465.64
3080,19.45,58.95,1017.79,93.46,445.1
3081,13.72,34.03,1018.57,65.95,469.25
3082,9.44,39.82,1013.26,91.55,483.18
3083,22.58,41.54,1013.21,71.33,460.95
3084,16.36,39.99,1008.91,72.48,462.5
3085,29.62,71.8,1011.05,63.13,438.55
3086,26.13,73.21,1002.12,92.02,435.34
3087,12.02,39.69,1006.05,84.66,470.17
3088,16.02,44.21,1020.97,85.64,462.51
3089,22.9,49.3,1003.45,80.95,441.77
3090,18.81,52.08,1004.43,99.6,450.87
3091,31.26,76.09,1006.66,63.91,430.36
3092,10.07,40.92,1021.84,84.18,471.71
3093,15.28,44.58,1016.45,83.07,467.92
3094,17.29,42.86,1014.38,72.3,464.27
3095,14.6,39.31,1011.11,72.52,464.16
3096,18.43,57.76,1016.13,87.34,452.65
3097,17.3,43.72,1009.64,77.86,456.55
3098,19.84,56.89,1013.23,78.32,447.92
3099,29.42,56.9,1006.51,53.6,439.51
3100,14.04,44.21,1021.93,86.12,468.64
3101,9.51,40.81,1015.69,82.52,475.29
3102,30.29,74.16,1008.77,75.23,431.39
3103,14.55,44.84,1023.83,87.6,465.14
3104,16.58,38.01,1023.5,60.14,464.03
3105,33.82,73.03,1013.49,42.17,439.3
3106,13.73,41.92,1031.01,64.92,466.29
3107,21.11,43.43,1010.1,62.62,447.83
3108,24.81,63.94,1018.76,44.51,444.26
3109,26.44,59.15,1013.35,60.71,439.65
3110,31.23,66.75,1017.48,36.55,433.9
3111,10.15,41.46,1019.56,81.79,479.32
3112,20.46,66.05,1014.93,78.51,454.06
3113,21.93,60.84,1018.96,76.8,440.76
3114,28.08,73.17,1011.19,73.1,430.8
3115,23.63,60.93,1006.41,83.06,439.9
3116,14.05,40.69,1015.66,74.39,470.9
3117,23.91,50.23,1017.25,68.57,455.41
3118,23.47,51.3,1011.89,74.1,448.65
3119,19.7,51.3,1014.88,88.1,454.94
3120,28.14,76.86,1000.7,70.17,434.68
3121,32.16,66.25,1008.17,56.88,434.5
3122,30.9,73.42,1011.21,65.32,433.44
3123,11.64,40.22,1010.58,80.84,477.52
3124,19.48,63.09,1019.28,78.04,449.6
3125,15.89,38.73,1001.45,74.37,465.76
3126,23.03,59.04,1011.85,81.24,444.85
3127,15.83,45.01,1013.39,81.9,460.22
3128,4.31,38.5,1011.75,82.08,492.92
3129,24.2,68.67,1006.72,78.08,444.09
3130,24.86,63.47,1011.5,71.78,441.68
3131,27.77,63.87,1017.97,38.77,444.06
3132,29.49,70.98,1007.83,79.08,434.43
3133,20.98,42.23,1012.9,70.7,462.27
3134,27.16,72.58,1009.24,90.26,429.59
3135,25.96,68.08,1011.34,71.57,432.82
3136,11.28,42.44,1014.62,99.78,473.36
3137,30.36,71.8,1010.9,63.27,437.4
3138,25.47,65.34,1015.3,50.31,445.39
3139,27.51,73.77,1002.42,90.88,436.91
3140,30.02,69.04,1009.68,56.01,440.49
3141,10.15,41.62,1015.86,97.4,463.89
3142,28.8,71.77,1006.41,66.03,426.87
3143,22.36,51.43,1007.47,87.33,442.53
3144,33.67,80.18,1010.83,60.87,431.99
3145,8.35,43.52,1022.78,97.34,479.31
3146,24.12,51.43,1006.55,83.77,441.49
3147,25.53,71.85,1009.19,74.7,431.26
