,at,v,ap,rh,pe
1940,12.54,40.1,1015.73,84.29,475.02
1941,17.66,44.9,1020.5,71.33,457.11
1942,11.6,40.69,1015.51,86.55,474.99
1943,28.42,75.23,1010.25,56.8,435.64
1944,16.22,50.88,1014.33,100.09,454.94
1945,18.21,41.85,1014.67,56.86,468.4
1946,12.78,44.6,1013.64,77.56,468.67
1947,29.82,43.21,1011.52,63.54,433.31
1948,25.58,64.45,1011.07,61.47,447.16
1949,30.22,68.3,1014.91,34.9,434.3
1950,20.06,62.1,1020.21,72.21,451.81
1951,29.07,71.64,1006.07,69.53,440.51
1952,31.46,71.29,1008.57,41.79,430.8
1953,20.98,60.1,1011.07,79.44,450.95
1954,27.44,66.56,1005.51,69.28,428.0
1955,26.99,62.26,1011.13,71.27,436.89
1956,29.1,73.9,1007.47,59.48,436.56
1957,6.92,41.26,1011.16,96.2,483.61
1958,14.26,44.2,1019.81,76.46,462.87
1959,26.44,54.2,1012.65,48.02,444.78
1960,15.85,49.69,1015.48,88.65,464.72
1961,15.55,42.03,1017.41,74.58,460.84
1962,19.18,50.12,1005.99,100.09,444.56
1963,11.87,41.78,1012.97,64.79,470.84
1964,10.53,40.64,1020.62,98.43,477.99
1965,14.54,43.14,1010.26,82.98,465.45
1966,14.77,44.47,1028.38,71.18,464.25
1967,21.79,61.45,1011.11,91.78,446.99
1968,10.62,39.96,1025.37,96.64,470.8
1969,14.72,38.91,1015.17,61.75,468.87
1970,26.38,66.49,1013.89,43.06,442.38
1971,8.85,40.43,1025.68,80.42,491.81
1972,29.45,75.6,1018.12,50.68,437.31
1973,30.39,71.8,1010.87,64.11,435.82
1974,21.99,57.5,1015.87,80.72,446.96
1975,16.48,68.28,1004.27,99.89,449.7
1976,19.32,52.84,1004.29,83.51,450.88
1977,29.49,69.71,1009.34,56.35,440.99
1978,22.86,66.48,1003.77,71.22,435.56
1979,30.29,71.58,1010.01,54.03,434.27
1980,22.21,60.77,1018.21,84.96,444.57
1981,26.48,73.06,1008.07,90.73,433.31
1982,23.7,62.91,1012.26,57.89,444.99
1983,24.34,73.5,1011.31,84.15,440.29
1984,3.6,35.19,1018.73,99.1,488.98
1985,13.47,43.34,1012.75,87.04,468.8
1986,37.11,68.94,1006.23,31.15,429.25
1987,33.43,69.88,1006.86,44.84,435.59
1988,11.11,40.55,1023.91,87.12,476.37
1989,11.87,44.6,1018.81,84.68,468.47
1990,27.6,69.05,1003.87,42.01,436.08
1991,13.74,39.35,1014.82,77.48,471.11
1992,5.41,40.07,1019.16,64.77,495.24
1993,17.01,44.2,1019.18,61.23,457.26
1994,26.12,70.47,1009.93,72.13,434.67
1995,30.34,71.25,1000.94,67.29,431.18
1996,7.79,43.13,1019.67,85.35,484.42
1997,23.63,58.98,1010.99,81.16,444.43
1998,21.97,58.95,1017.78,76.95,443.61
1999,12.18,40.1,1016.67,91.87,471.49
2000,27.06,77.17,1008.71,90.6,432.2
2001,12.53,44.03,1007.21,84.2,470.04
2002,13.95,41.49,1019.95,86.46,465.24
2003,6.3,39.33,1010.63,94.26,489.95
2004,24.35,51.86,1014.34,67.22,442.81
2005,11.75,35.76,1018.99,57.92,473.01
2006,22.05,61.27,1019.6,58.83,447.95
2007,26.52,43.77,1011.49,46.98,440.31
2008,24.17,71.58,1010.16,89.96,436.27
2009,7.53,41.16,1023.19,91.28,475.7
2010,20.38,66.54,1013.95,77.8,448.93
2011,16.72,44.34,1019.26,63.77,465.89
2012,29.04,60.07,1015.42,46.15,440.43
2013,21.67,62.39,1007.98,92.96,445.85
2014,11.67,37.73,1021.2,68.88,473.54
2015,5.79,39.61,1021.64,85.41,489.6
2016,23.48,66.49,1014.41,62.61,450.05
2017,28.33,78.92,1011.15,70.04,432.67
2018,29.42,74.9,1004.11,64.53,434.66
2019,10.17,41.46,1020.01,84.86,482.36
2020,22.53,62.39,1007.84,86.4,450.08
2021,16.82,49.15,1020.68,72.07,462.22
2022,22.95,63.94,1013.91,81.52,438.33
2023,16.85,39.64,1008.82,80.81,464.2
2024,23.71,67.17,1007.27,90.2,440.65
2025,13.72,49.83,1006.88,89.49,463.65
2026,23.56,73.67,1007.13,87.1,439.27
2027,10.57,36.71,1022.11,82.39,472.62
2028,14.43,44.84,1024.34,84.0,467.45
2029,31.68,73.68,1014.85,64.0,431.11
2030,7.54,37.7,1014.58,78.43,481.56
2031,14.07,43.34,1015.79,86.0,463.77
2032,11.27,40.62,1017.03,61.94,471.26
2033,9.3,43.14,1010.99,88.12,477.02
2034,14.98,43.99,1022.66,83.34,462.32
2035,17.68,40.89,1011.24,61.37,462.08
2036,7.66,41.92,1031.96,82.48,485.11
2037,24.17,71.25,1003.9,90.36,435.66
2038,24.44,72.99,1008.38,91.66,435.47
2039,20.26,51.19,1008.9,93.47,448.1
2040,14.64,53.82,1016.33,60.59,463.18
2041,23.82,60.32,1016.61,75.29,445.0
2042,27.6,67.25,1017.78,54.25,438.42
2043,10.48,39.58,1011.81,88.86,472.61
2044,17.38,43.14,1011.09,61.9,459.02
2045,15.45,61.27,1019.87,79.21,456.59
2046,16.85,41.35,1006.14,79.21,463.37
2047,9.3,38.18,1017.19,71.51,480.14
2048,23.74,52.3,1008.88,76.34,444.4
2049,22.76,49.21,1014.35,48.85,448.73
2050,9.0,41.54,1018.83,79.61,484.08
2051,18.21,41.23,993.11,62.29,457.53
2052,3.38,39.64,1011.0,81.22,488.92
2053,9.76,41.01,1019.66,97.59,467.6
2054,28.68,61.86,1011.78,62.67,440.57
2055,27.01,43.21,1011.71,77.84,434.09
2056,26.88,59.21,1013.54,58.13,437.11
2057,16.69,44.78,1010.41,58.18,456.17
2058,23.22,63.07,1012.91,77.59,446.62
2059,14.43,41.76,1024.02,83.57,467.33
2060,17.27,40.55,1000.89,70.66,461.31
2061,9.83,41.17,1019.34,72.29,478.21
2062,21.96,69.94,1011.09,80.27,441.15
2063,16.56,42.99,1007.48,74.45,464.62
2064,10.4,42.44,1014.24,93.48,480.04
2065,9.55,43.99,1020.5,97.28,476.06
2066,32.13,69.98,1013.3,55.85,431.84
2067,9.88,37.83,1005.68,97.61,470.44
2068,23.09,63.76,1009.82,72.36,443.86
2069,30.71,68.27,1007.76,68.04,428.27
2070,12.21,41.67,1012.88,85.19,475.07
2071,18.9,60.07,1016.02,71.38,451.5
2072,12.99,41.93,1020.25,74.64,472.95
2073,19.48,58.66,1013.32,73.16,454.4
2074,22.86,60.08,1017.2,67.11,452.34
2075,11.96,43.41,1017.42,79.44,469.34
2076,18.48,58.59,1015.61,85.14,452.52
2077,16.59,39.54,1007.97,70.58,464.19
2078,27.43,64.96,999.72,67.94,431.21
2079,14.13,40.75,1016.05,72.41,471.44
2080,31.31,64.44,1014.24,51.08,438.14
2081,23.86,59.21,1013.02,73.6,441.22
2082,27.19,71.32,1008.97,88.43,437.92
2083,15.55,39.63,1004.98,89.82,466.83
2084,18.03,53.16,1013.06,82.03,458.04
2085,17.74,49.69,1006.09,80.7,457.05
2086,26.64,69.13,1010.6,79.23,430.41
2087,32.36,73.91,1003.88,59.84,431.92
2088,27.98,71.98,1005.58,81.0,428.44
2089,22.55,70.79,1006.19,92.56,436.43
2090,26.85,75.6,1017.43,74.55,433.48
2091,24.39,63.77,1013.3,77.53,443.65
2092,25.64,68.08,1011.06,71.06,431.77
2093,10.36,43.67,1011.95,78.15,477.23
2094,20.18,43.43,1011.31,65.11,450.09
2095,26.8,58.84,1001.2,65.03,445.76
2096,11.77,40.0,1021.08,85.08,475.49
2097,24.63,63.9,1014.53,75.24,440.23
2098,10.11,42.49,1010.22,82.11,483.56
2099,20.72,68.61,1011.25,87.1,447.89
2100,24.43,58.05,1011.88,71.39,445.68
2101,21.53,59.8,1016.46,74.72,454.99
2102,14.66,47.83,1006.15,91.98,461.46
2103,13.24,54.3,1017.05,81.99,467.81
2104,29.56,52.84,1006.09,42.17,436.46
2105,13.61,42.34,1017.78,88.84,466.17
2106,27.14,75.23,1011.47,63.14,439.33
2107,10.84,40.27,1005.24,87.27,479.22
2108,12.72,39.13,1008.36,92.59,467.28
2109,23.72,70.47,1010.65,75.39,438.5
2110,30.26,72.58,1007.0,65.51,425.71
2111,8.58,38.38,1021.03,84.37,482.26
2112,16.55,46.18,1009.97,96.54,455.8
2113,25.86,76.2,1005.73,69.35,438.75
2114,21.12,63.56,1014.16,81.42,445.9
2115,18.27,65.94,1013.09,84.72,450.33
2116,16.72,44.78,1007.75,56.79,453.39
2117,24.66,69.94,1006.56,60.91,432.68
2118,28.57,65.27,1013.27,51.11,440.51
2119,23.63,63.57,1011.05,87.96,449.01
2120,25.55,58.95,1017.12,51.84,442.3
2121,23.68,49.02,1007.53,86.05,440.68
2122,12.68,41.4,1021.59,78.57,466.64
2123,12.91,42.07,1018.4,86.5,466.05
2124,33.97,72.29,1008.98,44.32,432.33
2125,10.72,45.0,1023.22,86.95,480.62
2126,6.63,39.42,1024.81,72.58,482.02
2127,13.48,39.85,1012.71,58.91,475.74
2128,6.65,39.33,1011.29,92.85,490.41
2129,30.08,73.42,1011.17,63.86,434.95
2130,22.11,59.8,1016.86,70.14,450.62
2131,25.65,69.45,1013.95,50.42,436.24
2132,14.51,44.84,1023.23,82.33,465.09
2133,27.11,48.6,1002.78,53.39,439.4
2134,30.96,71.77,1006.26,52.76,425.66
2135,11.22,40.22,1011.01,81.67,476.7
2136,24.62,72.24,1011.39,83.94,432.13
2137,31.13,64.05,1011.51,61.27,439.24
2138,20.65,57.5,1016.04,87.45,448.22
2139,23.89,65.18,1012.46,78.29,438.97
2140,21.48,61.27,1019.29,61.43,450.88
2141,21.93,57.17,1009.81,81.15,448.75
2142,14.54,41.16,1000.0,81.34,463.9
2143,16.27,44.21,1020.56,82.22,462.11
2144,22.76,49.02,1007.5,88.56,442.84
2145,32.77,72.86,1003.6,52.87,433.84
2146,16.5,49.39,1018.35,93.42,462.48
2147,26.29,68.24,1010.71,76.95,429.71
2148,23.73,63.94,1010.7,87.1,441.78
2149,29.25,78.87,1012.05,84.28,430.49
2150,18.96,44.58,1016.66,71.95,461.96
2151,22.92,58.62,1016.37,71.38,447.48
2152,30.13,68.94,1005.88,40.71,441.78
2153,10.34,37.5,1010.35,95.56,474.08
2154,11.92,41.2,1016.99,81.24,476.0
2155,18.45,42.44,1013.45,63.52,459.79
2156,7.2,40.35,1011.83,95.59,484.9
2157,28.11,77.95,1009.38,72.81,432.98
2158,23.81,46.93,1013.19,54.82,449.58
2159,15.21,50.88,1014.24,100.11,460.56
2160,14.24,44.84,1023.6,94.06,466.67
2161,30.28,79.74,1006.96,70.21,433.45
2162,25.21,60.37,1006.01,73.14,436.23
2163,22.1,68.12,1012.71,79.77,440.08
2164,23.79,48.06,1012.92,60.03,447.59
2165,6.67,39.33,1011.07,91.96,490.03
2166,29.41,59.27,1011.36,52.37,441.99
2167,17.76,40.55,1002.82,73.77,461.8
2168,12.54,43.69,1017.26,83.59,470.04
2169,18.89,66.86,1012.38,71.96,454.02
2170,17.68,44.92,1024.55,69.7,458.12
2171,25.34,64.27,1013.38,66.02,443.94
2172,16.86,39.63,1004.47,83.5,466.68
2173,12.08,40.24,1016.63,92.32,474.07
2174,25.52,61.25,1012.84,75.98,435.48
2175,9.28,41.38,1021.96,72.22,486.18
2176,13.51,43.22,1009.63,75.02,465.89
2177,11.87,41.58,1017.29,90.3,464.77
2178,11.77,40.71,1024.55,72.49,477.94
2179,27.64,75.6,1017.35,54.78,441.04
2180,17.78,52.08,1006.9,100.09,453.31
2181,17.7,38.52,1020.15,69.8,455.5
2182,13.86,41.58,1020.69,70.74,461.56
2183,13.08,41.74,1020.75,64.44,474.81
2184,8.82,34.69,1026.81,82.54,481.44
2185,13.11,42.99,1007.6,97.0,472.84
2186,10.74,41.46,1016.76,84.59,479.94
2187,10.42,43.79,1016.22,90.75,474.79
2188,8.47,40.46,1019.87,78.19,475.06
2189,32.89,66.44,1009.94,60.55,431.54
2190,7.05,40.69,1020.53,89.67,476.75
2191,19.04,68.28,1004.52,86.16,444.54
2192,11.12,41.54,1020.13,75.07,477.69
2193,9.41,39.61,1016.14,78.38,477.34
2194,19.17,52.9,1016.56,65.23,458.59
2195,21.16,45.38,1014.65,73.06,458.63
2196,19.66,59.87,1018.75,87.6,446.28
2197,17.19,43.14,1014.34,68.62,464.72
2198,6.22,39.85,1012.05,86.88,443.73
2199,9.15,39.61,1018.11,75.29,474.88
2200,21.18,44.57,1007.27,73.67,449.93
2201,25.06,78.92,1010.74,90.7,434.55
2202,20.76,44.58,1017.09,57.47,462.01
2203,18.91,45.01,1012.9,59.81,456.12
2204,28.69,58.33,1013.67,34.1,448.54
2205,24.23,49.3,1003.61,74.44,440.65
2206,23.62,56.85,1011.11,64.44,442.96
2207,22.89,62.39,1007.84,88.16,448.13
2208,30.33,70.36,1006.72,70.31,438.47
2209,31.59,43.5,1005.12,43.5,429.96
2210,22.69,48.14,1013.7,62.05,448.52
2211,8.99,36.66,1028.11,71.98,481.03
2212,11.48,44.58,1016.43,80.15,478.53
2213,13.02,40.1,1014.43,87.32,474.97
2214,31.38,70.83,1010.35,47.28,431.33
2215,32.57,65.74,1011.03,46.27,440.56
2216,29.14,75.23,1010.15,54.87,434.82
2217,24.98,71.98,1006.59,90.61,432.06
2218,13.77,43.13,1016.63,62.13,468.45
2219,21.69,57.17,1011.75,82.63,446.61
2220,25.88,61.47,1007.93,68.71,445.65
2221,16.51,41.79,1007.1,74.03,457.74
2222,20.79,50.66,1013.39,77.93,454.78
2223,9.18,42.44,1014.52,98.04,480.49
2224,26.51,67.25,1017.85,64.17,435.52
2225,31.54,72.58,1007.61,65.57,427.31
2226,28.37,71.64,1007.39,71.06,434.91
2227,10.39,40.22,1009.77,83.27,478.58
2228,14.58,42.99,1007.55,93.56,468.43
2229,21.69,44.57,1005.84,71.53,447.88
2230,31.0,77.95,1010.14,65.97,431.62
2231,17.86,45.0,1023.25,53.48,465.78
2232,14.59,42.44,1012.7,83.92,470.86
2233,17.47,43.56,1014.15,54.71,460.87
2234,13.61,42.34,1017.93,91.61,463.89
2235,11.26,44.92,1023.63,88.99,474.69
2236,15.68,43.7,1015.09,58.96,470.29
2237,11.87,40.67,1011.43,62.92,479.18
2238,25.1,71.77,1004.34,82.8,429.7
2239,26.03,59.07,1007.3,82.52,440.6
2240,15.21,52.75,1024.32,61.11,458.84
2241,26.55,73.67,1005.74,79.41,433.44
2242,5.21,43.65,1017.64,78.62,486.08
2243,31.39,69.59,1008.28,62.86,435.76
2244,24.27,74.99,1007.73,82.49,438.26
2245,19.21,58.49,1011.7,91.29,452.82
2246,26.1,66.25,1009.25,84.52,441.53
2247,12.84,39.54,1011.47,89.86,468.22
2248,22.7,59.92,1011.05,90.84,436.7
2249,11.02,40.0,1015.75,74.83,468.09
2250,28.4,59.27,1012.03,59.75,441.64
2251,14.78,41.17,1016.42,67.42,469.69
2252,23.81,57.5,1015.53,70.66,448.72
2253,26.43,58.41,1013.57,64.67,444.74
2254,9.88,39.66,1017.81,76.05,480.05
2255,19.11,50.16,1010.88,100.09,450.38
2256,14.45,43.71,1025.26,84.23,463.6
2257,18.83,63.91,1010.8,96.18,448.15
2258,24.6,63.94,1012.87,80.28,439.63
2259,30.57,69.71,1008.94,59.99,439.38
2260,23.29,68.51,1013.19,77.81,441.17
2261,25.94,60.75,1007.22,64.76,439.46
2262,26.71,77.95,1012.13,77.5,433.47
2263,29.58,66.51,1015.57,32.95,435.47
2264,11.56,40.71,1015.85,76.08,469.17
2265,18.36,53.16,1013.14,79.89,457.94
2266,14.2,42.86,1031.96,69.59,468.63
2267,24.26,47.93,1003.87,70.44,439.16
2268,18.11,52.08,1002.51,100.09,449.99
2269,22.34,52.84,1004.05,73.96,449.06
2270,22.45,41.54,1012.69,70.89,460.07
2271,26.82,64.96,999.72,63.55,427.51
2272,22.83,58.62,1017.82,69.76,450.96
2273,15.12,39.16,1006.55,76.99,463.78
2274,31.16,64.96,1001.71,44.85,425.82
2275,31.7,69.13,1000.29,46.27,427.95
2276,26.82,69.23,1013.28,50.86,436.36
2277,21.08,70.32,1011.39,88.79,440.59
2278,26.77,68.08,1010.83,63.48,432.91
2279,32.51,73.56,1007.06,59.6,435.23
2280,31.93,70.4,1005.27,73.71,432.29
2281,26.55,69.45,1013.88,55.39,435.64
2282,19.31,67.71,1005.31,77.15,446.23
2283,13.34,40.8,1026.56,64.85,474.47
2284,21.14,67.71,1006.38,56.78,445.12
2285,31.63,68.3,1014.8,42.02,426.86
2286,8.9,40.77,1011.67,90.26,479.18
2287,7.11,39.9,1008.82,87.76,484.21
2288,17.81,37.2,1011.98,67.27,470.97
2289,9.15,40.11,1023.82,75.4,475.01
2290,28.9,71.94,1007.29,64.77,427.41
2291,21.0,70.02,1010.22,95.11,447.29
2292,14.02,42.86,1030.86,68.36,467.29
2293,21.81,60.27,1015.93,91.38,441.85
2294,30.53,73.21,1000.37,74.17,430.2
2295,10.97,40.6,1015.0,87.59,478.69
2296,22.99,60.77,1017.97,78.47,447.62
2297,29.67,66.51,1015.6,34.1,434.8
2298,10.27,41.44,1017.04,77.09,479.3
2299,9.68,39.96,1026.09,99.28,470.22
2300,4.96,45.87,1007.32,98.78,481.88
2301,16.57,41.79,1005.82,72.25,452.84
2302,27.69,69.98,1008.52,60.93,433.47
2303,17.03,47.83,1004.94,79.68,460.43
2304,3.99,39.64,1011.53,83.58,492.06
2305,11.6,40.27,1008.55,72.12,473.89
2306,5.64,40.62,1015.76,85.98,483.17
2307,8.39,36.24,1013.39,89.13,480.69
2308,28.85,58.33,1013.78,41.39,444.0
2309,24.2,60.95,1014.82,59.42,448.43
2310,7.45,43.13,1019.31,86.32,485.6
2311,25.31,61.5,1009.31,63.31,437.03
2312,24.05,64.69,1006.63,69.2,438.36
2313,12.66,41.2,1015.88,89.12,466.49
2314,13.0,39.28,1016.7,81.94,473.6
2315,24.87,65.75,1006.45,65.75,435.6
2316,9.61,39.04,1023.45,75.66,483.86
2317,10.75,45.0,1023.68,89.37,481.96
2318,18.19,43.96,1011.87,79.68,464.58
2319,25.44,69.59,1008.22,80.73,433.97
2320,26.1,44.57,1007.47,55.15,446.49
2321,27.32,66.54,1004.95,72.58,431.33
2322,12.08,40.75,1015.84,86.9,476.84
2323,15.07,39.3,1019.0,63.62,464.7
2324,20.63,43.77,1010.71,62.34,448.25
2325,23.74,49.5,1013.2,49.51,463.4
2326,14.85,43.13,1016.02,55.29,470.37
2327,21.92,48.14,1013.44,67.8,449.65
2328,24.43,58.95,1017.18,57.73,441.4
2329,10.04,39.13,1011.26,88.91,474.61
2330,18.31,52.9,1015.99,66.14,459.61
2331,29.85,71.58,1010.04,58.66,432.26
2332,21.88,59.39,1015.58,87.19,442.92
2333,13.35,39.58,1012.41,83.45,465.85
2334,26.94,66.48,1005.46,60.62,440.12
2335,16.33,42.44,1013.98,84.9,462.44
2336,25.32,54.5,1015.5,68.17,451.52
2337,30.3,73.67,1005.57,58.74,431.57
2338,28.42,73.4,1011.39,62.72,438.25
2339,15.91,38.62,1016.2,63.63,462.25
2340,16.19,36.99,1007.37,92.4,462.94
2341,10.15,41.17,1019.38,82.3,480.71
2342,11.82,42.86,1014.12,88.28,476.7
2343,8.66,36.25,1028.22,86.96,479.66
2344,5.33,39.33,1009.61,94.97,491.17
2345,22.54,61.27,1019.12,54.02,450.01
2346,22.01,60.84,1017.55,83.82,441.9
2347,27.37,65.06,1013.09,50.92,440.5
2348,28.29,68.67,1005.46,69.22,436.4
2349,15.34,41.96,1012.08,100.12,468.33
2350,20.61,44.63,1008.54,77.54,456.68
2351,12.52,41.44,1016.08,68.94,477.18
2352,14.46,53.82,1016.55,68.11,462.6
2353,19.68,44.34,1019.49,49.5,468.27
2354,15.74,43.34,1013.38,81.45,463.24
2355,12.0,39.35,1015.48,82.51,476.64
2356,10.03,42.18,1017.3,85.99,475.74
2357,14.29,37.85,1009.98,92.81,468.63
2358,24.51,51.86,1014.64,67.57,446.74
2359,17.7,49.21,1015.16,67.91,455.97
2360,28.59,80.18,1011.36,89.18,431.55
2361,14.02,43.34,1016.06,85.8,466.38
2362,16.68,43.14,1018.39,76.48,459.83
2363,12.81,45.51,1015.46,79.97,469.27
2364,6.25,40.07,1020.19,65.24,494.39
2365,9.41,43.5,1021.0,88.74,473.84
2366,19.47,43.43,1011.66,69.93,451.38
2367,12.38,41.62,1012.37,84.15,461.07
2368,23.14,63.94,1017.49,53.19,446.57
2369,9.63,41.14,1027.99,87.89,469.73
2370,13.67,38.53,1009.3,81.85,470.39
2371,12.27,41.17,1019.39,52.18,473.84
2372,14.46,45.87,1008.26,89.44,458.69
2373,14.57,42.18,1015.13,74.89,465.75
2374,9.87,41.82,1033.04,68.57,475.58
2375,29.23,74.22,1008.49,57.88,428.9
2376,10.24,41.17,1019.73,82.04,479.78
2377,33.3,68.14,1003.02,53.43,426.88
2378,29.05,64.84,1011.1,51.39,442.58
2379,12.63,48.04,1013.0,100.13,464.6
2380,25.97,69.34,1009.43,88.11,435.02
2381,6.86,41.38,1021.35,90.78,487.49
2382,18.28,41.1,1002.0,65.69,460.03
2383,15.33,42.28,1008.19,66.15,465.2
2384,10.33,40.0,1021.35,90.84,479.32
2385,8.31,40.46,1020.07,78.18,476.72
2386,25.16,54.2,1012.69,58.02,441.99
2387,14.85,45.01,1013.12,85.53,460.19
2388,15.48,53.82,1016.1,64.77,462.69
2389,23.37,65.46,1016.25,48.64,447.07
2390,22.88,50.23,1016.11,63.77,458.08
2391,25.32,63.77,1014.55,74.69,441.5
2392,24.44,59.21,1017.36,61.45,445.82
2393,30.17,64.79,1017.06,43.81,439.75
2394,14.84,41.23,995.02,88.0,464.85
2395,27.96,49.16,1004.8,35.64,442.49
2396,18.67,44.06,1017.13,77.18,454.51
2397,22.56,66.48,1003.82,77.46,437.73
2398,24.91,58.69,1008.22,82.81,435.96
2399,26.11,70.36,1007.64,70.12,445.37
2400,19.95,58.46,1017.45,89.46,447.1
2401,32.63,69.89,1013.85,41.66,425.72
2402,14.21,39.16,1016.5,85.09,473.87
2403,28.18,60.07,1016.34,49.13,441.61
2404,6.67,39.37,1020.31,73.56,488.13
2405,13.27,52.75,1025.86,65.12,464.82
2406,10.37,37.83,1006.5,90.99,470.66
2407,26.11,52.36,1013.9,59.62,453.76
2408,18.68,53.29,1018.16,75.01,459.89
2409,12.12,41.17,1017.68,78.72,470.67
2410,12.07,38.25,1012.67,81.66,470.36
2411,7.54,40.72,1023.82,85.15,485.92
2412,13.61,38.47,1015.1,54.98,466.51
2413,13.61,41.74,1021.66,62.83,471.79
2414,12.25,44.58,1016.47,81.15,475.24
2415,26.1,74.16,1009.42,85.4,437.18
2416,26.09,60.23,1010.74,60.88,445.88
2417,32.14,68.31,1010.48,42.15,436.15
2418,21.55,44.57,1006.03,71.54,446.84
2419,5.74,40.62,1016.31,84.91,481.15
2420,31.41,74.16,1008.65,68.5,430.37
2421,34.97,73.56,1006.57,44.69,435.15
2422,12.32,41.26,1022.42,79.74,470.27
2423,31.32,71.29,1008.37,50.07,430.46
2424,27.97,58.84,1002.25,57.88,446.11
2425,26.23,70.72,1009.73,73.44,445.28
2426,24.8,61.02,1009.86,71.75,438.96
2427,28.35,71.14,1010.65,60.38,429.21
2428,29.84,74.87,1009.64,61.39,435.05
2429,30.95,71.58,1009.95,50.02,430.47
2430,13.38,40.12,1013.92,96.96,468.15
2431,28.54,69.59,1008.84,78.62,433.3
2432,28.52,57.82,1004.81,57.82,435.4
2433,28.62,59.14,1016.36,53.1,436.09
2434,16.78,41.35,1000.23,70.52,459.64
2435,10.08,43.14,1010.67,85.9,478.73
2436,13.07,43.13,1016.93,70.02,471.47
2437,17.99,43.79,1016.13,75.63,462.4
2438,15.46,44.6,1017.7,68.2,459.62
2439,27.11,66.49,1013.71,39.28,435.79
2440,22.6,69.84,1006.37,79.59,435.13
2441,32.09,72.86,1003.47,54.59,434.78
2442,20.03,47.45,1009.04,77.56,450.6
2443,22.63,70.47,1008.0,82.27,441.92
2444,27.06,70.47,1007.0,72.37,430.82
2445,14.24,45.01,1013.54,88.68,461.64
2446,25.79,59.43,1008.61,64.3,435.51
2447,8.62,39.54,1011.64,82.86,483.03
2448,30.34,75.08,1005.32,52.97,437.26
2449,23.55,62.96,1020.16,70.16,447.65
2450,26.21,65.12,1016.06,44.31,444.44
2451,12.89,48.14,1017.48,83.95,463.77
2452,25.68,58.41,1013.71,70.61,440.78
2453,18.85,48.06,1012.52,67.88,451.77
2454,11.49,35.76,1019.08,60.04,472.45
2455,13.6,42.86,1013.37,87.52,472.27
2456,22.56,60.29,1018.19,67.53,447.15
2457,26.43,77.17,1008.67,92.59,431.26
2458,12.2,44.77,1018.64,76.1,469.41
2459,30.17,75.08,1005.17,55.89,438.89
2460,21.55,60.27,1017.42,92.59,443.93
2461,23.48,72.99,1009.61,88.16,437.1
2462,21.19,52.3,1008.24,79.19,447.06
2463,13.61,42.34,1017.57,91.35,465.65
2464,9.82,36.18,1019.18,65.8,475.21
2465,8.02,39.04,1018.49,68.07,479.53
2466,11.2,41.54,1019.94,67.18,479.03
2467,29.21,72.25,1012.72,71.85,434.64
2468,22.21,48.14,1015.08,66.8,448.33
2469,11.34,43.67,1011.54,87.95,472.77
2470,19.13,50.78,1008.51,87.54,447.03
2471,15.19,42.03,1017.38,71.66,462.64
2472,27.49,71.94,1006.62,73.35,435.29
2473,16.57,43.7,1015.67,71.95,465.78
2474,9.38,43.7,1015.45,90.47,481.52
2475,6.43,36.08,1022.73,85.03,486.39
2476,11.86,40.27,1008.06,72.91,474.57
2477,10.42,41.46,1021.04,89.16,479.24
2478,29.85,68.24,1007.01,30.99,433.43
2479,23.1,59.43,1007.36,85.96,440.64
2480,22.25,60.77,1017.8,82.19,444.05
2481,11.43,44.78,1013.43,82.45,471.09
2482,18.06,50.16,1009.52,100.09,450.53
2483,30.52,70.4,1003.9,64.33,438.29
2484,16.58,45.87,1009.66,97.59,457.8
2485,29.72,68.24,1009.92,66.42,426.54
2486,25.6,73.67,1005.78,84.82,433.25
2487,22.18,65.46,1016.74,54.02,447.92
2488,17.89,44.78,1010.03,53.78,457.74
2489,26.56,56.57,1013.73,63.9,442.74
2490,29.6,69.82,1010.49,61.66,438.47
2491,10.96,41.93,1019.28,87.38,473.28
2492,19.78,54.42,1011.74,89.34,456.84
2493,25.79,75.6,1017.46,75.63,434.65
2494,13.09,54.3,1017.61,82.38,471.0
2495,24.4,71.14,1009.7,59.26,436.68
2496,8.27,35.77,1015.3,73.36,478.13
2497,22.86,58.96,1014.03,54.96,451.82
2498,12.57,39.18,1023.09,77.28,471.87
2499,12.65,44.03,1007.13,85.23,466.01
2500,7.4,40.72,1022.56,87.67,484.29
2501,30.36,68.08,1010.76,51.32,429.97
2502,12.71,43.8,1023.15,71.16,466.2
2503,18.56,42.18,1001.46,99.59,456.61
2504,26.88,73.56,1004.85,94.36,430.63
2505,15.92,44.85,1015.84,59.99,467.41
2506,29.7,57.35,1005.63,57.35,433.27
2507,9.53,40.23,1017.74,89.05,484.0
2508,17.72,39.99,1007.34,72.3,461.7
2509,7.55,39.22,1014.53,77.76,482.19
2510,28.43,73.18,1012.52,71.05,427.11
2511,7.84,40.07,1016.68,47.63,488.7
2512,8.8,39.42,1025.17,68.72,476.5
2513,24.44,52.84,1006.39,49.05,440.2
2514,13.97,38.47,1015.15,55.28,464.3
2515,5.89,35.77,1019.78,79.58,479.86
2516,24.03,62.44,1010.96,79.88,430.66
2517,25.43,70.17,1000.46,87.84,436.43
2518,5.74,37.8,1021.37,74.47,490.81
2519,19.44,59.21,1018.5,88.35,448.04
2520,14.72,39.0,1016.42,76.42,464.93
2521,19.15,57.76,1019.62,74.89,458.66
